date,real_date,pos,neu,neg,dayNormPos,dayNormNeu,dayNormNeg,normalizedPos,normalizedNeu,normalizedNeg,normalizedDate
2023-12-21 00:00:00,2023-12-21 00:00:00,5568,000000,4646,000000,3384,000000,1,000000,0,636459,0,000000,0,907185,0,823665,0,822008,0,229382
2023-12-22 00:00:00,2023-12-22 00:00:00,5409,000000,4472,000000,2609,000000,1,000000,0,739072,0,000000,0,904138,0,819609,0,795710,0,230670
2023-12-23 00:00:00,2023-12-23 00:00:00,1658,000000,2591,000000,1522,000000,0,160853,1,000000,0,000000,0,779810,0,761627,0,741227,0,231959
2023-12-24 00:00:00,2023-12-24 00:00:00,1199,000000,2215,000000,1969,000000,0,000000,1,000000,0,808161,0,745743,0,744972,0,767257,0,233247
2023-12-25 00:00:00,2023-12-25 00:00:00,2,000000,3,000000,3,000000,0,000000,1,000000,1,000000,0,115553,0,073659,0,140215,0,234536
2023-12-29 00:00:00,2023-12-29 00:00:00,1441,000000,2239,000000,2408,000000,0,000000,0,858265,1,000000,0,765066,0,746116,0,787604,0,239691
2023-12-30 00:00:00,2023-12-30 00:00:00,2268,000000,2886,000000,2882,000000,0,000000,1,000000,0,994243,0,812745,0,773081,0,805772,0,240979
2023-12-31 00:00:00,2023-12-31 00:00:00,2368,000000,2928,000000,1968,000000,0,465691,1,000000,0,000000,0,817281,0,774616,0,767205,0,242268
2024-01-01 00:00:00,2024-01-01 00:00:00,9,000000,1,000000,2,000000,1,000000,0,000000,0,251930,0,242189,0,000000,0,111118,0,243557
2024-01-05 00:00:00,2024-01-05 00:00:00,1850,000000,2718,000000,1698,000000,0,182224,1,000000,0,000000,0,791329,0,766710,0,752288,0,248711
2024-01-06 00:00:00,2024-01-06 00:00:00,1716,000000,3994,000000,2584,000000,0,000000,1,000000,0,484505,0,783425,0,807600,0,794737,0,250000
2024-01-07 00:00:00,2024-01-07 00:00:00,4705,000000,3927,000000,2415,000000,1,000000,0,728962,0,000000,0,889475,0,805802,0,787898,0,251289
2024-01-08 00:00:00,2024-01-08 00:00:00,33,000000,7,000000,3,000000,1,000000,0,323891,0,000000,0,370907,0,147319,0,140215,0,252577
2024-01-12 00:00:00,2024-01-12 00:00:00,3700,000000,6367,000000,2909,000000,0,307036,1,000000,0,000000,0,864206,0,857146,0,806715,0,257732
2024-01-13 00:00:00,2024-01-13 00:00:00,3103,000000,8612,000000,3725,000000,0,000000,1,000000,0,178960,0,845704,0,889238,0,831716,0,259021
2024-01-14 00:00:00,2024-01-14 00:00:00,1810,000000,3586,000000,3312,000000,0,000000,1,000000,0,883730,0,789031,0,796152,0,819833,0,260309
2024-01-15 00:00:00,2024-01-15 00:00:00,4,000000,4,000000,18,000000,0,000000,0,000000,1,000000,0,169283,0,097372,0,297812,0,261598
2024-01-18 00:00:00,2024-01-18 00:00:00,3516,000000,6504,000000,3866,000000,0,000000,1,000000,0,154270,0,858843,0,859408,0,835473,0,265464
2024-01-19 00:00:00,2024-01-19 00:00:00,2689,000000,5552,000000,3639,000000,0,000000,1,000000,0,417278,0,830647,0,842593,0,829354,0,266753
2024-01-20 00:00:00,2024-01-20 00:00:00,1310,000000,2443,000000,1793,000000,0,000000,1,000000,0,503588,0,755048,0,755379,0,757791,0,268041
2024-01-21 00:00:00,2024-01-21 00:00:00,1897,000000,2199,000000,2733,000000,0,000000,0,404578,1,000000,0,793966,0,744202,0,800405,0,269330
2024-01-22 00:00:00,2024-01-22 00:00:00,3,000000,2,000000,4,000000,0,563171,0,000000,1,000000,0,145812,0,043088,0,162785,0,270619
2024-01-25 00:00:00,2024-01-25 00:00:00,517,000000,964,000000,3762,000000,0,000000,0,313744,1,000000,0,657380,0,656628,0,832715,0,274485
2024-01-26 00:00:00,2024-01-26 00:00:00,1664,000000,3396,000000,5537,000000,0,000000,0,593329,1,000000,0,780190,0,790368,0,871799,0,275773
2024-01-27 00:00:00,2024-01-27 00:00:00,1777,000000,2415,000000,4197,000000,0,000000,0,356905,1,000000,0,787097,0,754154,0,843779,0,277062
2024-01-28 00:00:00,2024-01-28 00:00:00,2578,000000,2746,000000,2310,000000,0,634854,1,000000,0,000000,0,826215,0,767799,0,783404,0,278351
2024-01-29 00:00:00,2024-01-29 00:00:00,22,000000,10,000000,5,000000,1,000000,0,451083,0,000000,0,329795,0,181160,0,181226,0,279639
2024-01-30 00:00:00,2024-01-30 00:00:00,225,000000,700,000000,417,000000,0,000000,1,000000,0,543252,0,570138,0,622662,0,610452,0,280928
2024-01-31 00:00:00,2024-01-31 00:00:00,2885,000000,5267,000000,3290,000000,0,000000,1,000000,0,218219,0,838045,0,836994,0,819159,0,282217
2024-02-01 00:00:00,2024-02-01 00:00:00,1657,000000,3959,000000,1801,000000,0,000000,1,000000,0,095661,0,779747,0,806664,0,758241,0,283505
2024-02-02 00:00:00,2024-02-02 00:00:00,2261,000000,7581,000000,1623,000000,0,215043,1,000000,0,000000,0,812420,0,875689,0,747721,0,284794
2024-02-03 00:00:00,2024-02-03 00:00:00,1451,000000,3429,000000,1223,000000,0,165772,1,000000,0,000000,0,765792,0,791395,0,719121,0,286083
2024-02-04 00:00:00,2024-02-04 00:00:00,1838,000000,3807,000000,2306,000000,0,000000,1,000000,0,311487,0,790645,0,802505,0,783229,0,287371
2024-02-05 00:00:00,2024-02-05 00:00:00,6,000000,15,000000,9,000000,0,000000,1,000000,0,431456,0,204673,0,220978,0,232893,0,288660
2024-02-08 00:00:00,2024-02-08 00:00:00,1043,000000,2640,000000,1564,000000,0,000000,1,000000,0,436189,0,731095,0,763617,0,743978,0,292526
2024-02-09 00:00:00,2024-02-09 00:00:00,3171,000000,5518,000000,4227,000000,0,000000,1,000000,0,518868,0,847983,0,841940,0,844500,0,293814
2024-02-10 00:00:00,2024-02-10 00:00:00,4121,000000,4064,000000,3725,000000,1,000000,0,862138,0,000000,0,875538,0,809445,0,831716,0,295103
2024-02-11 00:00:00,2024-02-11 00:00:00,2419,000000,4045,000000,1599,000000,0,445999,1,000000,0,000000,0,819522,0,808948,0,746216,0,296392
2024-02-12 00:00:00,2024-02-12 00:00:00,4,000000,6,000000,4,000000,0,000000,1,000000,0,000000,0,169283,0,133129,0,162785,0,297680
2024-02-15 00:00:00,2024-02-15 00:00:00,396,000000,877,000000,729,000000,0,000000,1,000000,0,767419,0,629398,0,646587,0,666847,0,301546
2024-02-16 00:00:00,2024-02-16 00:00:00,2257,000000,6132,000000,2478,000000,0,000000,1,000000,0,093450,0,812234,0,853150,0,790502,0,302835
2024-02-17 00:00:00,2024-02-17 00:00:00,1860,000000,4981,000000,2725,000000,0,000000,1,000000,0,387646,0,791895,0,831062,0,800108,0,304124
2024-02-18 00:00:00,2024-02-18 00:00:00,1955,000000,4211,000000,5581,000000,0,000000,0,731454,1,000000,0,797132,0,813220,0,872599,0,305412
2024-02-19 00:00:00,2024-02-19 00:00:00,2,000000,8,000000,8,000000,0,000000,1,000000,1,000000,0,115553,0,159835,0,222236,0,306701
2024-02-23 00:00:00,2024-02-23 00:00:00,12618,000000,4803,000000,3289,000000,1,000000,0,281601,0,000000,0,993222,0,827196,0,819129,0,311856
2024-02-24 00:00:00,2024-02-24 00:00:00,4667,000000,3166,000000,2082,000000,1,000000,0,519227,0,000000,0,888622,0,782918,0,772898,0,313144
2024-02-25 00:00:00,2024-02-25 00:00:00,7707,000000,3144,000000,5442,000000,1,000000,0,000000,0,611880,0,941373,0,782177,0,870049,0,314433
2024-02-26 00:00:00,2024-02-26 00:00:00,65,000000,14,000000,3,000000,1,000000,0,471490,0,000000,0,440673,0,214120,0,140215,0,315722
2024-02-29 00:00:00,2024-02-29 00:00:00,1059,000000,4185,000000,1947,000000,0,000000,1,000000,0,443061,0,732695,0,812562,0,766121,0,319588
2024-03-01 00:00:00,2024-03-01 00:00:00,2232,000000,4313,000000,3395,000000,0,000000,1,000000,0,636659,0,811063,0,815763,0,822336,0,320876
2024-03-02 00:00:00,2024-03-02 00:00:00,2220,000000,3741,000000,4697,000000,0,000000,0,696312,1,000000,0,810496,0,800647,0,855161,0,322165
2024-03-03 00:00:00,2024-03-03 00:00:00,1444,000000,2647,000000,2541,000000,0,000000,1,000000,0,932551,0,765284,0,763898,0,793040,0,323454
2024-03-04 00:00:00,2024-03-04 00:00:00,2,000000,16,000000,11,000000,0,000000,1,000000,0,799201,0,115553,0,227421,0,251333,0,324742
2024-03-07 00:00:00,2024-03-07 00:00:00,3333,000000,7723,000000,5230,000000,0,000000,1,000000,0,536124,0,853222,0,877661,0,866031,0,328608
2024-03-08 00:00:00,2024-03-08 00:00:00,2227,000000,5244,000000,2971,000000,0,000000,1,000000,0,336534,0,810827,0,836529,0,808847,0,329897
2024-03-09 00:00:00,2024-03-09 00:00:00,1756,000000,3431,000000,1801,000000,0,000000,1,000000,0,037772,0,785847,0,791457,0,758241,0,331186
2024-03-10 00:00:00,2024-03-10 00:00:00,1898,000000,3886,000000,1135,000000,0,417693,1,000000,0,000000,0,794022,0,804687,0,711575,0,332474
